myo,pi,power,displacement_nm,time_on_ms,force
WT,30mM-Pi,1.5-W,22.98419889,65.6,0.9193679556
WT,30mM-Pi,1.5-W,16.82098133,73.4,0.6728392532
WT,30mM-Pi,1.5-W,36.75797878,84.2,1.4703191512
WT,30mM-Pi,1.5-W,35.79228321,238.2,1.4316913284
WT,30mM-Pi,1.5-W,30.96250379,77.6,1.2385001516
WT,30mM-Pi,1.5-W,31.64431023,151.6,1.2657724092
WT,30mM-Pi,1.5-W,38.02433437,230.6,1.5209733748
WT,30mM-Pi,1.5-W,25.92789094,202.8,1.0371156376
WT,30mM-Pi,1.5-W,31.71403449,147,1.2685613796
WT,30mM-Pi,1.5-W,26.89778634,83.8,1.0759114536
WT,30mM-Pi,1.5-W,21.63340412,151,0.8653361648
WT,30mM-Pi,1.5-W,28.56806469,67.8,1.1427225876
WT,30mM-Pi,1.5-W,18.83199098,110.6,0.7532796392
WT,30mM-Pi,1.5-W,67.16500725,370.4,2.68660029
WT,30mM-Pi,1.5-W,11.27685907,84.2,0.4510743628
WT,30mM-Pi,1.5-W,28.35713811,72.2,1.1342855244
WT,30mM-Pi,1.5-W,31.6451882,124,1.265807528
WT,30mM-Pi,1.5-W,30.8478765,67,1.23391506
WT,30mM-Pi,1.5-W,22.44779028,103.8,0.8979116112
WT,30mM-Pi,1.5-W,37.36480541,67.8,1.4945922164
WT,30mM-Pi,1.5-W,21.28456461,233.4,0.8513825844
WT,30mM-Pi,1.5-W,13.61982559,81.2,0.5447930236
WT,30mM-Pi,1.5-W,41.26203548,229.4,1.6504814192
WT,30mM-Pi,1.5-W,25.02452208,110.2,1.0009808832
WT,30mM-Pi,1.5-W,25.5350364,83.6,1.021401456
WT,30mM-Pi,1.5-W,25.70351826,99.4,1.0281407304
WT,30mM-Pi,1.5-W,17.8323931,94.6,0.713295724
WT,30mM-Pi,1.5-W,25.23656072,75.8,1.0094624288
WT,30mM-Pi,1.5-W,25.6318728,83.8,1.025274912
WT,30mM-Pi,1.5-W,17.60015621,104.4,0.7040062484
WT,30mM-Pi,1.5-W,31.10936713,209.4,1.2443746852
WT,30mM-Pi,1.5-W,31.5971943,128.8,1.263887772
WT,30mM-Pi,1.5-W,16.31953431,79.2,0.6527813724
WT,30mM-Pi,1.5-W,13.53996407,164.8,0.5415985628
WT,30mM-Pi,1.5-W,12.49999185,95.2,0.499999674
WT,30mM-Pi,1.5-W,25.5770525,157.8,1.0230821
WT,30mM-Pi,1.5-W,24.14446769,88.8,0.9657787076
WT,30mM-Pi,1.5-W,26.47249797,68.2,1.0588999188
WT,30mM-Pi,1.5-W,10.77587536,135.6,0.4310350144
WT,30mM-Pi,1.5-W,25.35720357,81.6,1.0142881428
WT,30mM-Pi,1.5-W,26.58877125,135.4,1.06355085
WT,30mM-Pi,1.5-W,34.81167848,115.2,1.3924671392
WT,30mM-Pi,1.5-W,14.67583276,91.2,0.5870333104
WT,30mM-Pi,1.5-W,20.86858205,78.6,0.834743282
WT,30mM-Pi,1.5-W,22.09030556,195,0.8836122224
WT,30mM-Pi,1.5-W,26.53682867,108.4,1.0614731468
WT,30mM-Pi,1.5-W,33.90693783,133.8,1.3562775132
WT,30mM-Pi,1.5-W,16.779854,76.2,0.67119416
WT,30mM-Pi,1.5-W,16.13890825,85.8,0.64555633
WT,30mM-Pi,1.5-W,12.43137249,111,0.4972548996
WT,30mM-Pi,1.5-W,34.18510416,88,1.3674041664
WT,30mM-Pi,1.5-W,15.014678,201.4,0.60058712
WT,30mM-Pi,1.5-W,17.80412327,124.8,0.7121649308
WT,30mM-Pi,1.5-W,29.14968452,70.8,1.1659873808
WT,30mM-Pi,1.5-W,26.22231976,74.8,1.0488927904
WT,30mM-Pi,1.5-W,20.848814,76.6,0.83395256
WT,30mM-Pi,1.5-W,31.93117296,74.2,1.2772469184
WT,30mM-Pi,1.5-W,12.59950105,208.6,0.503980042
WT,30mM-Pi,1.5-W,14.86004987,79.8,0.5944019948
WT,30mM-Pi,1.5-W,28.99903376,142.8,1.1599613504
WT,30mM-Pi,1.5-W,44.832501,144,1.79330004
WT,30mM-Pi,1.5-W,12.77919943,139.6,0.5111679772
WT,30mM-Pi,1.5-W,37.24984807,69.2,1.4899939228
WT,30mM-Pi,1.5-W,14.22290919,87.8,0.5689163676
WT,30mM-Pi,1.5-W,17.05463787,119.6,0.6821855148
WT,30mM-Pi,1.5-W,15.08026933,90.6,0.6032107732
WT,30mM-Pi,1.5-W,33.31460136,191.6,1.3325840544
WT,30mM-Pi,1.5-W,16.14100379,120,0.6456401516
WT,30mM-Pi,1.5-W,13.53058731,108.4,0.5412234924
WT,30mM-Pi,1.5-W,26.97171144,76.2,1.0788684576
WT,30mM-Pi,1.5-W,25.93001977,81,1.0372007908
WT,30mM-Pi,1.5-W,10.247958,90.8,0.40991832
WT,30mM-Pi,1.5-W,24.926349,90.8,0.99705396
WT,30mM-Pi,1.5-W,43.75333153,83.6,1.7501332612
WT,30mM-Pi,1.5-W,23.67974222,118.4,0.9471896888
WT,30mM-Pi,1.5-W,13.903848,78,0.55615392
WT,30mM-Pi,1.5-W,13.89054945,104.8,0.555621978
WT,30mM-Pi,1.5-W,39.00296586,317.4,1.5601186344
WT,30mM-Pi,1.5-W,39.28332917,85.2,1.5713331668
WT,30mM-Pi,1.5-W,21.27156819,83.8,0.8508627276
WT,30mM-Pi,1.5-W,28.84595968,75.4,1.1538383872
WT,30mM-Pi,1.5-W,55.9784707,104.4,2.239138828
WT,30mM-Pi,1.5-W,30.7025371,72.2,1.228101484
WT,30mM-Pi,1.5-W,37.69405637,80.6,1.5077622548
WT,30mM-Pi,1.5-W,16.4318272,104.6,0.657273088
WT,30mM-Pi,1.5-W,22.48598726,97.4,0.8994394904
WT,30mM-Pi,1.5-W,19.93292701,82.4,0.7973170804
WT,30mM-Pi,1.5-W,31.78658369,212.6,1.2714633476
WT,30mM-Pi,1.5-W,23.88214464,71.2,0.9552857856
WT,30mM-Pi,1.5-W,21.96387366,76.8,0.8785549464
WT,30mM-Pi,1.5-W,39.26280464,71.6,1.5705121856
WT,30mM-Pi,1.5-W,28.73199299,73.2,1.1492797196
WT,30mM-Pi,1.5-W,39.43372173,142.8,1.5773488692
WT,30mM-Pi,1.5-W,15.68831965,102,0.627532786
WT,30mM-Pi,1.5-W,30.66036196,166.2,1.2264144784
WT,30mM-Pi,1.5-W,27.47526411,73.2,1.0990105644
WT,30mM-Pi,1.5-W,22.71575306,72.4,0.9086301224
WT,30mM-Pi,1.5-W,37.53090631,393.8,1.5012362524
WT,30mM-Pi,1.5-W,33.2268216,125.8,1.329072864
WT,30mM-Pi,1.5-W,16.19714331,96.4,0.6478857324
WT,30mM-Pi,1.5-W,11.90773836,87.6,0.4763095344
WT,30mM-Pi,1.5-W,37.1016705,128.2,1.48406682
WT,30mM-Pi,1.5-W,10.8519002,73,0.434076008
WT,30mM-Pi,1.5-W,18.873477,220.4,0.75493908
WT,30mM-Pi,1.5-W,18.47529135,96.4,0.739011654
WT,30mM-Pi,1.5-W,16.25325532,73,0.6501302128
WT,30mM-Pi,1.5-W,16.21967722,79.6,0.6487870888
WT,30mM-Pi,1.5-W,20.5709997,78.2,0.822839988
WT,30mM-Pi,1.5-W,30.19460368,161.8,1.2077841472
WT,30mM-Pi,1.5-W,13.35687827,80.4,0.5342751308
WT,30mM-Pi,1.5-W,30.61217547,117.6,1.2244870188
WT,30mM-Pi,1.5-W,32.97316096,82.6,1.3189264384
WT,30mM-Pi,1.5-W,40.70571949,77.4,1.6282287796
WT,30mM-Pi,1.5-W,21.21458423,88,0.8485833692
WT,30mM-Pi,1.5-W,27.9130394,190.4,1.116521576
WT,30mM-Pi,1.5-W,33.9631745,123.8,1.35852698
WT,30mM-Pi,1.5-W,16.22779745,94.2,0.649111898
WT,30mM-Pi,1.5-W,41.50118925,76,1.66004757
WT,30mM-Pi,1.5-W,29.81899551,108.8,1.1927598204
WT,30mM-Pi,1.5-W,15.54654187,116.4,0.6218616748
WT,30mM-Pi,1.5-W,19.33114946,91.6,0.7732459784
WT,30mM-Pi,1.5-W,13.84967659,131.2,0.5539870636
WT,30mM-Pi,1.5-W,33.54235062,143.2,1.3416940248
WT,30mM-Pi,1.5-W,22.31295755,105.8,0.892518302
WT,30mM-Pi,1.5-W,7.62701439,105.4,0.3050805756
WT,30mM-Pi,1.5-W,28.68320557,115,1.1473282228
WT,30mM-Pi,1.5-W,15.44153081,143.8,0.6176612324
WT,30mM-Pi,1.5-W,20.12544423,77,0.8050177692
WT,30mM-Pi,1.5-W,18.45509499,121.8,0.7382037996
WT,30mM-Pi,1.5-W,26.76796835,114.6,1.070718734
WT,30mM-Pi,1.5-W,35.22694933,120.8,1.4090779732
WT,30mM-Pi,1.5-W,30.34721355,78,1.213888542
WT,30mM-Pi,1.5-W,19.87699531,124.2,0.7950798124
WT,30mM-Pi,1.5-W,12.92982632,78.6,0.5171930528
WT,30mM-Pi,1.5-W,17.97258241,116.4,0.7189032964
WT,30mM-Pi,1.5-W,6.299942931,114.4,0.25199771724
WT,30mM-Pi,1.5-W,14.84060294,179.4,0.5936241176
WT,30mM-Pi,1.5-W,22.64493281,77,0.9057973124
WT,30mM-Pi,1.5-W,26.70638333,158.8,1.0682553332
WT,30mM-Pi,1.5-W,29.56916156,113.2,1.1827664624
WT,30mM-Pi,1.5-W,27.34063336,82.2,1.0936253344
WT,30mM-Pi,1.5-W,26.22851866,78.8,1.0491407464
WT,30mM-Pi,1.5-W,33.48270707,218.2,1.3393082828
WT,30mM-Pi,1.5-W,24.38104768,115.8,0.9752419072
WT,30mM-Pi,1.5-W,20.28247519,300.8,0.8112990076
WT,30mM-Pi,1.5-W,14.68466079,168.8,0.5873864316
WT,30mM-Pi,1.5-W,11.60360625,92.8,0.46414425
WT,30mM-Pi,1.5-W,18.61547204,84.4,0.7446188816
WT,30mM-Pi,1.5-W,17.73427229,82.6,0.7093708916
WT,30mM-Pi,1.5-W,23.27109559,118.8,0.9308438236
WT,30mM-Pi,1.5-W,24.51515243,215.2,0.9806060972
WT,30mM-Pi,1.5-W,18.02628103,103,0.7210512412
WT,30mM-Pi,1.5-W,31.199943,101.8,1.24799772
WT,30mM-Pi,1.5-W,25.91666939,156.6,1.0366667756
WT,30mM-Pi,1.5-W,32.84681396,90.6,1.3138725584
WT,30mM-Pi,1.5-W,6.43888258,106.8,0.2575553032
WT,30mM-Pi,1.5-W,32.28014851,80,1.2912059404
WT,30mM-Pi,1.5-W,41.2200495,114.4,1.64880198
WT,30mM-Pi,1.5-W,22.101975,119.6,0.884079
WT,30mM-Pi,1.5-W,23.291464,148.4,0.93165856
WT,30mM-Pi,1.5-W,28.40318846,196.4,1.1361275384
WT,30mM-Pi,1.5-W,19.50460261,126,0.7801841044
WT,30mM-Pi,1.5-W,42.73214583,97.4,1.7092858332
WT,30mM-Pi,1.5-W,18.62017732,256.4,0.7448070928
WT,30mM-Pi,1.5-W,24.48274592,230.2,0.9793098368
WT,30mM-Pi,1.5-W,66.6899555,86.4,2.66759822
WT,30mM-Pi,1.5-W,23.54833841,86.4,0.9419335364
WT,30mM-Pi,1.5-W,25.19203449,156.2,1.0076813796
WT,30mM-Pi,1.5-W,27.55984206,80.4,1.1023936824
WT,30mM-Pi,1.5-W,24.56549793,147.2,0.9826199172
WT,30mM-Pi,1.5-W,33.60687195,147.8,1.344274878
WT,30mM-Pi,1.5-W,31.5817176,111,1.263268704
WT,30mM-Pi,1.5-W,10.765188,201.6,0.43060752
WT,30mM-Pi,1.5-W,30.79056895,88.6,1.231622758
WT,30mM-Pi,1.5-W,30.06069526,82,1.2024278104
WT,30mM-Pi,1.5-W,44.23097493,86.6,1.7692389972
WT,30mM-Pi,1.5-W,18.20574,106.8,0.7282296
WT,30mM-Pi,1.5-W,34.38501184,130.2,1.3754004736
WT,30mM-Pi,1.5-W,22.81037111,86.2,0.9124148444
WT,30mM-Pi,1.5-W,23.16920193,82.2,0.9267680772
WT,30mM-Pi,1.5-W,43.84933536,165.6,1.7539734144
WT,30mM-Pi,1.5-W,18.65667571,88,0.7462670284
WT,30mM-Pi,1.5-W,36.546454,906.6,1.46185816
WT,30mM-Pi,1.5-W,35.30835833,159,1.4123343332
WT,30mM-Pi,1.5-W,24.74515218,141.6,0.9898060872
WT,30mM-Pi,1.5-W,29.91301805,217.6,1.196520722
WT,30mM-Pi,1.5-W,11.96672244,85.2,0.4786688976
WT,30mM-Pi,1.5-W,37.13179305,186.2,1.485271722
WT,30mM-Pi,1.5-W,25.40779899,87.8,1.0163119596
WT,30mM-Pi,1.5-W,14.438928,81.4,0.57755712
WT,30mM-Pi,1.5-W,22.57289911,81.4,0.9029159644
WT,30mM-Pi,1.5-W,16.45390445,127.6,0.658156178
WT,30mM-Pi,1.5-W,27.6395062,95.2,1.105580248
WT,30mM-Pi,1.5-W,24.53069644,82,0.9812278576
WT,30mM-Pi,1.5-W,30.3304663,87.8,1.213218652
WT,30mM-Pi,1.5-W,22.44824928,112.4,0.8979299712
WT,30mM-Pi,1.5-W,19.00253489,89,0.7601013956
WT,30mM-Pi,1.5-W,15.82820702,81.6,0.6331282808
WT,30mM-Pi,1.5-W,19.77911963,96.4,0.7911647852
WT,30mM-Pi,1.5-W,36.62833298,83,1.4651333192
WT,30mM-Pi,1.5-W,26.77803646,81.6,1.0711214584
WT,30mM-Pi,1.5-W,31.62630287,345.8,1.2650521148
WT,30mM-Pi,1.5-W,26.6855787,105.4,1.067423148
WT,30mM-Pi,1.5-W,27.27000926,111.6,1.0908003704
WT,30mM-Pi,1.5-W,18.67618463,148.6,0.7470473852
WT,30mM-Pi,1.5-W,15.53356873,112.2,0.6213427492
WT,30mM-Pi,1.5-W,19.96861553,82.4,0.7987446212
WT,30mM-Pi,1.5-W,34.16044341,123.4,1.3664177364
WT,30mM-Pi,1.5-W,25.45445829,88.2,1.0181783316
WT,30mM-Pi,1.5-W,21.67584537,84.8,0.8670338148
WT,30mM-Pi,1.5-W,28.87889899,165.4,1.1551559596
WT,30mM-Pi,1.5-W,37.20312468,112.8,1.4881249872
WT,30mM-Pi,1.5-W,14.26680942,101.8,0.5706723768
WT,30mM-Pi,1.5-W,19.99212404,104.2,0.7996849616
WT,30mM-Pi,1.5-W,42.01367561,92.6,1.6805470244
WT,30mM-Pi,1.5-W,17.5656825,85.4,0.7026273
WT,30mM-Pi,1.5-W,18.48356379,111,0.7393425516
WT,30mM-Pi,1.5-W,21.0362795,84.2,0.84145118
WT,30mM-Pi,1.5-W,21.20977433,191.6,0.8483909732
WT,30mM-Pi,1.5-W,34.15646455,85,1.366258582
WT,30mM-Pi,1.5-W,14.49689138,173.8,0.5798756552
WT,30mM-Pi,1.5-W,11.406857,96.6,0.45627428
WT,30mM-Pi,1.5-W,28.39464783,90.6,1.1357859132
WT,30mM-Pi,1.5-W,32.78061149,97.4,1.3112244596
WT,30mM-Pi,1.5-W,19.08743606,130.8,0.7634974424
WT,30mM-Pi,1.5-W,33.16346242,153.4,1.3265384968
WT,30mM-Pi,1.5-W,26.32395395,84.6,1.052958158
WT,30mM-Pi,1.5-W,15.74997853,138.8,0.6299991412
WT,30mM-Pi,1.5-W,9.962559204,183,0.39850236816
WT,30mM-Pi,1.5-W,22.80882214,95.2,0.9123528856
WT,30mM-Pi,1.5-W,91.69944535,163.2,3.667977814
WT,30mM-Pi,1.5-W,9.489408679,206.6,0.37957634716
WT,30mM-Pi,1.5-W,36.5742984,154.2,1.462971936
WT,30mM-Pi,1.5-W,19.73461882,90,0.7893847528
WT,30mM-Pi,1.5-W,27.27596595,121.4,1.091038638
WT,30mM-Pi,1.5-W,26.35838646,125,1.0543354584
WT,30mM-Pi,1.5-W,24.509856,91.4,0.98039424
WT,30mM-Pi,1.5-W,18.49560533,100.8,0.7398242132
WT,30mM-Pi,1.5-W,24.12150413,96.6,0.9648601652
WT,30mM-Pi,1.5-W,23.79623552,134.2,0.9518494208
WT,30mM-Pi,1.5-W,25.23552856,88.4,1.0094211424
WT,30mM-Pi,1.5-W,35.32359498,143.6,1.4129437992
WT,30mM-Pi,1.5-W,42.09740971,216,1.6838963884
WT,30mM-Pi,1.5-W,21.788781,98.6,0.87155124
WT,30mM-Pi,1.5-W,26.10660049,223,1.0442640196
WT,30mM-Pi,1.5-W,29.360898,120.8,1.17443592
WT,30mM-Pi,1.5-W,14.80732733,86.6,0.5922930932
WT,30mM-Pi,1.5-W,19.09621587,90.6,0.7638486348
WT,30mM-Pi,1.5-W,26.79130125,127.8,1.07165205
WT,30mM-Pi,1.5-W,14.26787879,201.6,0.5707151516
WT,30mM-Pi,1.5-W,39.05008347,88.8,1.5620033388
WT,30mM-Pi,1.5-W,31.89337647,126.4,1.2757350588
WT,30mM-Pi,1.5-W,27.522222,93.6,1.10088888
WT,30mM-Pi,1.5-W,23.82632917,107.2,0.9530531668
WT,30mM-Pi,1.5-W,21.2372125,97.6,0.8494885
WT,30mM-Pi,1.5-W,25.27368328,150.8,1.0109473312
WT,30mM-Pi,1.5-W,38.0002279,187.2,1.520009116
WT,30mM-Pi,1.5-W,24.79479373,87.8,0.9917917492
WT,30mM-Pi,1.5-W,19.11034939,317.4,0.7644139756
WT,30mM-Pi,1.5-W,20.698776,110.2,0.82795104
WT,30mM-Pi,1.5-W,39.6486772,189.2,1.585947088
WT,30mM-Pi,1.5-W,30.10731055,91.6,1.204292422
WT,30mM-Pi,1.5-W,40.822782,145.4,1.63291128
WT,30mM-Pi,1.5-W,27.42403694,176.6,1.0969614776
WT,30mM-Pi,1.5-W,37.48575418,90.6,1.4994301672
WT,30mM-Pi,1.5-W,28.45193314,113.4,1.1380773256
WT,30mM-Pi,1.5-W,16.43766317,90.4,0.6575065268
WT,30mM-Pi,1.5-W,36.60112038,131.6,1.4640448152
WT,30mM-Pi,1.5-W,26.6862036,100.8,1.067448144
WT,30mM-Pi,1.5-W,16.65637346,222.2,0.6662549384
WT,30mM-Pi,1.5-W,29.95461045,143,1.198184418
WT,30mM-Pi,1.5-W,18.92182271,126.2,0.7568729084
WT,30mM-Pi,1.5-W,30.01468933,111,1.2005875732
WT,30mM-Pi,1.5-W,18.10489472,152.8,0.7241957888
WT,30mM-Pi,1.5-W,25.8769357,110.8,1.035077428
WT,30mM-Pi,1.5-W,36.45812862,90.6,1.4583251448
WT,30mM-Pi,1.5-W,11.96030606,96,0.4784122424
WT,30mM-Pi,1.5-W,21.60089433,98.8,0.8640357732
WT,30mM-Pi,1.5-W,26.77148465,100.2,1.070859386
WT,30mM-Pi,1.5-W,17.52921072,111.8,0.7011684288
WT,30mM-Pi,1.5-W,42.128285,180.6,1.6851314
WT,30mM-Pi,1.5-W,11.56823862,165.6,0.4627295448
WT,30mM-Pi,1.5-W,15.29882532,151.2,0.6119530128
WT,30mM-Pi,1.5-W,39.4996877,88.8,1.579987508
WT,30mM-Pi,1.5-W,34.45410353,112,1.3781641412
WT,30mM-Pi,1.5-W,19.9541719,168,0.798166876
WT,30mM-Pi,1.5-W,13.27863751,103.6,0.5311455004
WT,30mM-Pi,1.5-W,17.48271,109,0.6993084
WT,30mM-Pi,1.5-W,31.22145139,132.2,1.2488580556
WT,30mM-Pi,1.5-W,20.79021113,107.4,0.8316084452
WT,30mM-Pi,1.5-W,20.18137109,93,0.8072548436
WT,30mM-Pi,1.5-W,15.92883592,141.8,0.6371534368
WT,30mM-Pi,1.5-W,9.220979698,89.6,0.36883918792
WT,30mM-Pi,1.5-W,18.23966901,96.4,0.7295867604
WT,30mM-Pi,1.5-W,26.44611801,141.2,1.0578447204
WT,30mM-Pi,1.5-W,22.55082006,112,0.9020328024
WT,30mM-Pi,1.5-W,19.82857416,101.6,0.7931429664
WT,30mM-Pi,1.5-W,30.17514926,173.4,1.2070059704
WT,30mM-Pi,1.5-W,38.27470501,95,1.5309882004
WT,30mM-Pi,1.5-W,27.37167136,110.8,1.0948668544
WT,30mM-Pi,1.5-W,14.02829163,137,0.5611316652
WT,30mM-Pi,1.5-W,46.23507397,107,1.8494029588
WT,30mM-Pi,1.5-W,57.61396462,100.6,2.3045585848
WT,30mM-Pi,1.5-W,10.61307458,90.6,0.4245229832
WT,30mM-Pi,1.5-W,14.76364102,97.8,0.5905456408
WT,30mM-Pi,1.5-W,19.68639207,122.4,0.7874556828
WT,30mM-Pi,1.5-W,21.0126533,96.6,0.840506132
WT,30mM-Pi,1.5-W,11.54974779,99.6,0.4619899116
WT,30mM-Pi,1.5-W,19.317784,119.6,0.77271136
WT,30mM-Pi,1.5-W,35.10124735,145.6,1.404049894
WT,30mM-Pi,1.5-W,15.78360247,173.8,0.6313440988
WT,30mM-Pi,1.5-W,23.5230121,111.2,0.940920484
WT,30mM-Pi,1.5-W,44.23636927,187.4,1.7694547708
WT,30mM-Pi,1.5-W,23.7725586,117,0.950902344
WT,30mM-Pi,1.5-W,39.10840076,114.8,1.5643360304
WT,30mM-Pi,1.5-W,15.22452918,101.8,0.6089811672
WT,30mM-Pi,1.5-W,31.43837881,124,1.2575351524
WT,30mM-Pi,1.5-W,34.2017648,521.4,1.368070592
WT,30mM-Pi,1.5-W,16.82014399,101.2,0.6728057596
WT,30mM-Pi,1.5-W,31.11557229,115.6,1.2446228916
WT,30mM-Pi,1.5-W,21.62027887,128.8,0.8648111548
WT,30mM-Pi,1.5-W,40.81650201,173.4,1.6326600804
WT,30mM-Pi,1.5-W,18.68669399,219.2,0.7474677596
WT,30mM-Pi,1.5-W,27.39405959,93.8,1.0957623836
WT,30mM-Pi,1.5-W,15.75869068,129.2,0.6303476272
WT,30mM-Pi,1.5-W,62.9251875,93,2.5170075
WT,30mM-Pi,1.5-W,40.32127595,167.4,1.612851038
WT,30mM-Pi,1.5-W,21.438186,171.4,0.85752744
WT,30mM-Pi,1.5-W,23.67862056,185,0.9471448224
WT,30mM-Pi,1.5-W,77.36104079,667.4,3.0944416316
WT,30mM-Pi,1.5-W,41.8070246,235.8,1.672280984
WT,30mM-Pi,1.5-W,9.36689069,132,0.3746756276
WT,30mM-Pi,1.5-W,35.16753805,229.8,1.406701522
WT,30mM-Pi,1.5-W,17.20757391,177.2,0.6883029564
WT,30mM-Pi,1.5-W,33.31276999,124,1.3325107996
WT,30mM-Pi,1.5-W,8.8781385,103,0.35512554
WT,30mM-Pi,1.5-W,33.93113592,131.6,1.3572454368
WT,30mM-Pi,1.5-W,10.21467755,149.4,0.408587102
WT,30mM-Pi,1.5-W,42.504021,133.4,1.70016084
WT,30mM-Pi,1.5-W,22.35550493,209.4,0.8942201972
WT,30mM-Pi,1.5-W,19.35422558,117,0.7741690232
WT,30mM-Pi,1.5-W,19.14943002,95.6,0.7659772008
WT,30mM-Pi,1.5-W,9.938455129,96.8,0.39753820516
WT,30mM-Pi,1.5-W,6.459428949,99.2,0.25837715796
WT,30mM-Pi,1.5-W,38.51668185,219,1.540667274
WT,30mM-Pi,1.5-W,23.05553605,95.6,0.922221442
WT,30mM-Pi,1.5-W,12.56529735,143,0.502611894
WT,30mM-Pi,1.5-W,25.23533227,97.4,1.0094132908
WT,30mM-Pi,1.5-W,14.99833294,126.6,0.5999333176
WT,30mM-Pi,1.5-W,14.24154709,103,0.5696618836
WT,30mM-Pi,1.5-W,41.291565,113.6,1.6516626
WT,30mM-Pi,1.5-W,36.22782482,105.6,1.4491129928
WT,30mM-Pi,1.5-W,25.08325158,98.6,1.0033300632
WT,30mM-Pi,1.5-W,25.7004704,97.4,1.028018816
WT,30mM-Pi,1.5-W,33.12239939,311.4,1.3248959756
WT,30mM-Pi,1.5-W,21.28396371,120.4,0.8513585484
WT,30mM-Pi,1.5-W,15.51161818,108,0.6204647272
WT,30mM-Pi,1.5-W,65.94556451,179.6,2.6378225804
WT,30mM-Pi,1.5-W,10.3919856,116.2,0.415679424
WT,30mM-Pi,1.5-W,15.71417734,180,0.6285670936
WT,30mM-Pi,1.5-W,24.958934,100,0.99835736
WT,30mM-Pi,1.5-W,15.46825804,166.4,0.6187303216
WT,30mM-Pi,1.5-W,45.55598733,197,1.8222394932
WT,30mM-Pi,1.5-W,44.45183725,185.4,1.77807349
WT,30mM-Pi,1.5-W,6.037471671,241.6,0.24149886684
WT,30mM-Pi,1.5-W,36.55982623,112,1.4623930492
WT,30mM-Pi,1.5-W,21.02765323,235.2,0.8411061292
WT,30mM-Pi,1.5-W,25.43157517,110.4,1.0172630068
WT,30mM-Pi,1.5-W,25.27770572,117.6,1.0111082288
WT,30mM-Pi,1.5-W,26.15375425,140.8,1.04615017
WT,30mM-Pi,1.5-W,28.74471066,104.6,1.1497884264
WT,30mM-Pi,1.5-W,31.15842203,101.4,1.2463368812
WT,30mM-Pi,1.5-W,29.20608351,153,1.1682433404
WT,30mM-Pi,1.5-W,25.22742476,149,1.0090969904
WT,30mM-Pi,1.5-W,48.64823415,112.2,1.945929366
WT,30mM-Pi,1.5-W,28.008939,105,1.12035756
WT,30mM-Pi,1.5-W,24.10082921,106.8,0.9640331684
WT,30mM-Pi,1.5-W,22.42131061,168.8,0.8968524244
WT,30mM-Pi,1.5-W,21.29140797,118.4,0.8516563188
WT,30mM-Pi,1.5-W,19.53312001,111.8,0.7813248004
WT,30mM-Pi,1.5-W,29.33310471,117.8,1.1733241884
WT,30mM-Pi,1.5-W,36.28022475,157.4,1.45120899
WT,30mM-Pi,1.5-W,22.8897375,101.8,0.9155895
WT,30mM-Pi,1.5-W,30.21584568,154,1.2086338272
WT,30mM-Pi,1.5-W,24.99905016,226.4,0.9999620064
WT,30mM-Pi,1.5-W,15.71650891,100,0.6286603564
WT,30mM-Pi,1.5-W,27.522516,590,1.10090064
WT,30mM-Pi,1.5-W,16.0264986,119.4,0.641059944
WT,30mM-Pi,1.5-W,20.58379131,113.2,0.8233516524
WT,30mM-Pi,1.5-W,37.23894922,100.2,1.4895579688
WT,30mM-Pi,1.5-W,19.512094,103,0.78048376
WT,30mM-Pi,1.5-W,25.53950759,304,1.0215803036
WT,30mM-Pi,1.5-W,12.72308553,223.6,0.5089234212
WT,30mM-Pi,1.5-W,33.95972767,168.6,1.3583891068
WT,30mM-Pi,1.5-W,28.39640611,116,1.1358562444
WT,30mM-Pi,1.5-W,25.3182683,166,1.012730732
WT,30mM-Pi,1.5-W,35.13706515,151,1.405482606
WT,30mM-Pi,1.5-W,23.22776679,258.6,0.9291106716
WT,30mM-Pi,1.5-W,42.39668957,103.2,1.6958675828
WT,30mM-Pi,1.5-W,37.47845793,122.2,1.4991383172
WT,30mM-Pi,1.5-W,64.27728462,441.6,2.5710913848
WT,30mM-Pi,1.5-W,20.12379508,231.8,0.8049518032
WT,30mM-Pi,1.5-W,30.54020181,213.6,1.2216080724
WT,30mM-Pi,1.5-W,25.10493299,150.2,1.0041973196
WT,30mM-Pi,1.5-W,40.54541639,116.8,1.6218166556
WT,30mM-Pi,1.5-W,12.739755,104.8,0.5095902
WT,30mM-Pi,1.5-W,29.12773862,139.2,1.1651095448
WT,30mM-Pi,1.5-W,42.82514159,132.8,1.7130056636
WT,30mM-Pi,1.5-W,20.82404672,173.2,0.8329618688
WT,30mM-Pi,1.5-W,15.56725105,158.8,0.622690042
WT,30mM-Pi,1.5-W,17.42051633,122.4,0.6968206532
WT,30mM-Pi,1.5-W,36.95920506,156,1.4783682024
WT,30mM-Pi,1.5-W,26.14802994,166.2,1.0459211976
WT,30mM-Pi,1.5-W,24.02594438,128,0.9610377752
WT,30mM-Pi,1.5-W,31.76529924,205,1.2706119696
WT,30mM-Pi,1.5-W,14.67519709,121.8,0.5870078836
WT,30mM-Pi,1.5-W,28.68246478,149.4,1.1472985912
WT,30mM-Pi,1.5-W,10.93154091,162,0.4372616364
WT,30mM-Pi,1.5-W,58.13733338,225.4,2.3254933352
WT,30mM-Pi,1.5-W,26.19629086,162.4,1.0478516344
