project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,alyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_sigl_ratio,back_sigl_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-MINI,WT 30mM Pi,44184,obs-17,375,43,15.56273777,0.311254755,hm-model/cp,47,2,2,150,82927,83141,TRUE,TRUE,TRUE,TRUE,10.58689644,0.065610102,0.230655931,3.253424398,1.296084397,215,43,1107,1108,82927,83141,75,16.6114
project_myoV-MINI,WT 30mM Pi,44184,obs-17,30,23.8,15.76035059,0.315207012,hm-model/cp,29,2,2,150,55210,55328,TRUE,TRUE,TRUE,TRUE,10.72132693,0.148265821,0.145716478,1.984216938,4.538693499,119,23.8,736,737,55210,55328,75,11.054
project_myoV-MINI,WT 30mM Pi,44184,obs-17,60,212.6,15.91692796,0.318338559,hm-model/cp,20,2,13,975,43537,44599,TRUE,TRUE,TRUE,TRUE,10.82784215,0.060318588,0.148545725,1.148956557,1.397566821,1063,212.6,582,594,43537,44599,75,8.8256
project_myoV-MINI,WT 30mM Pi,44184,obs-17,120,35.6,17.23615241,0.344723048,hm-model/cp,53,2,2,150,88206,88383,TRUE,TRUE,TRUE,TRUE,11.72527375,0.050914796,0.185297909,1.222888545,1.719492849,178,35.6,1177,1178,88206,88383,75,17.649
project_myoV-MINI,WT 30mM Pi,44184,obs-17,150,36.8,17.56081156,0.351216231,hm-model/cp,35,2,3,225,62895,63078,TRUE,TRUE,TRUE,TRUE,11.94613031,0.078788063,0.095758998,0.842111438,0.619146151,184,36.8,838,840,62895,63078,75,12.5914
project_myoV-MINI,WT 30mM Pi,44184,obs-17,390,58.6,17.91395067,0.358279013,hm-model/cp,8,2,2,150,16513,16805,TRUE,TRUE,TRUE,TRUE,12.186361,0.065595481,0.061237933,1.390496774,2.022898378,293,58.6,223,224,16513,16805,75,3.3576
project_myoV-MINI,WT 30mM Pi,44184,obs-17,360,77.2,18.54668273,0.370933655,hm-model/cp,32,2,2,150,60946,61331,TRUE,TRUE,TRUE,TRUE,12.61679097,0.047691897,0.118762213,4.050204496,0.75073876,386,77.2,814,815,60946,61331,75,12.203
project_myoV-MINI,WT 30mM Pi,44184,obs-17,45,61.4,19.03584991,0.380716998,hm-model/cp,56,2,3,225,92782,93088,TRUE,TRUE,TRUE,TRUE,12.94955776,0.065336623,0.112244035,2.090354169,1.082769688,307,61.4,1238,1240,92782,93088,75,18.603
project_myoV-MINI,WT 30mM Pi,44184,obs-17,45,312.8,19.82040199,0.39640804,hm-model/cp,2,2,20,1500,2019,3582,TRUE,TRUE,TRUE,TRUE,13.48326666,0.043411674,0.108965585,9.082951054,2.248119373,1564,312.8,28,47,2019,3582,75,0.7052
project_myoV-MINI,WT 30mM Pi,44184,obs-17,45,98.2,20.11962514,0.402392503,hm-model/cp,33,2,4,300,61225,61715,TRUE,TRUE,TRUE,TRUE,13.68681982,0.079664166,0.16654125,1.369668784,3.002575925,491,98.2,819,822,61225,61715,75,12.272
project_myoV-MINI,WT 30mM Pi,44184,obs-17,75,78.6,20.86858205,0.417371641,hm-model/cp,25,2,4,300,50450,50842,TRUE,TRUE,TRUE,TRUE,14.19631432,0.080861094,0.138731508,0.804888528,3.26739109,393,78.6,675,678,50450,50842,75,10.1574
project_myoV-MINI,WT 30mM Pi,44184,obs-17,405,84.8,21.11065846,0.422213169,hm-model/cp,6,2,3,225,13368,13791,TRUE,TRUE,TRUE,TRUE,14.36099215,0.068001206,0.113996008,3.266051491,12.76475609,424,84.8,181,183,13368,13791,75,2.7352
project_myoV-MINI,WT 30mM Pi,44184,obs-17,690,118.4,21.29140797,0.425828159,hm-model/cp,13,2,6,450,30509,31100,TRUE,TRUE,TRUE,TRUE,14.483951,0.066633638,0.126677091,7.2326733,2.57816412,592,118.4,408,413,30509,31100,75,6.2
project_myoV-MINI,WT 30mM Pi,44184,obs-17,120,162,21.37099728,0.427419946,hm-model/cp,11,2,8,600,24717,25526,TRUE,TRUE,TRUE,TRUE,14.53809339,0.062772712,0.151547488,1.418213837,1.70821615,810,162,332,339,24717,25526,75,4.9626
project_myoV-MINI,WT 30mM Pi,44184,obs-17,120,55.8,21.50107751,0.43002155,hm-model/cp,40,2,2,150,72580,72858,TRUE,TRUE,TRUE,TRUE,14.62658334,0.044686592,0.108556102,1.337429528,3.082127896,279,55.8,969,970,72580,72858,75,14.5626
project_myoV-MINI,WT 30mM Pi,44184,obs-17,195,169.8,21.50700943,0.430140189,hm-model/cp,16,2,9,675,35820,36668,TRUE,TRUE,TRUE,TRUE,14.63061866,0.063210624,0.119188442,1.229276578,2.119494449,849,169.8,480,488,35820,36668,75,7.3314
project_myoV-MINI,WT 30mM Pi,44184,obs-17,285,154.8,21.52668198,0.43053364,hm-model/cp,30,2,10,750,56756,57529,TRUE,TRUE,TRUE,TRUE,14.64400135,0.078884532,0.108981261,3.748098912,4.065796516,774,154.8,757,766,56756,57529,75,11.3564
project_myoV-MINI,WT 30mM Pi,44184,obs-17,90,98.8,21.60089433,0.432017887,hm-model/cp,42,2,5,375,75144,75637,TRUE,TRUE,TRUE,TRUE,14.69448594,0.039895304,0.129978573,0.994057875,7.351185951,494,98.8,1003,1007,75144,75637,75,15.1166
project_myoV-MINI,WT 30mM Pi,44184,obs-17,240,106,21.61340447,0.432268089,hm-model/cp,12,2,6,450,26585,27114,TRUE,TRUE,TRUE,TRUE,14.70299624,0.071671529,0.131753701,1.38306686,1.873581348,530,106,356,361,26585,27114,75,5.3594
project_myoV-MINI,WT 30mM Pi,44184,obs-17,345,102.8,23.00226743,0.460045349,hm-model/cp,55,2,6,450,92086,92599,TRUE,TRUE,TRUE,TRUE,15.64780097,0.066666148,0.147728677,1.565358592,3.795807933,514,102.8,1229,1234,92086,92599,75,18.4736
project_myoV-MINI,WT 30mM Pi,44184,obs-17,330,95.6,23.05553605,0.461110721,hm-model/cp,54,2,5,375,89962,90439,TRUE,TRUE,TRUE,TRUE,15.68403813,0.043358761,0.122824074,2.659910681,1.471938997,478,95.6,1201,1205,89962,90439,75,18.0868
project_myoV-MINI,WT 30mM Pi,44184,obs-17,45,584.6,23.36801866,0.467360373,hm-model/cp,39,2,38,2850,69161,72083,TRUE,TRUE,TRUE,TRUE,15.89661133,0.065943472,0.123515477,4.902493108,5.237294824,2923,584.6,923,960,69161,72083,75,13.9728
project_myoV-MINI,WT 30mM Pi,44184,obs-17,105,26,23.66498122,0.473299624,hm-model/cp,4,2,1,75,7498,7627,TRUE,TRUE,TRUE,TRUE,16.09862668,0.060165067,0.17849364,1.260889243,4.37023866,130,26,100,100,7498,7627,75,1.5254
project_myoV-MINI,WT 30mM Pi,44184,obs-17,180,214.4,23.99345991,0.479869198,hm-model/cp,24,2,11,825,49205,50276,TRUE,TRUE,TRUE,TRUE,16.32208157,0.065581216,0.102404262,1.383258246,0.796169693,1072,214.4,659,669,49205,50276,75,10.0518
project_myoV-MINI,WT 30mM Pi,44184,obs-17,60,42,24.02340304,0.480468061,hm-model/cp,34,2,1,75,61929,62138,TRUE,TRUE,TRUE,TRUE,16.34245105,0.091946917,0.164851777,2.051609418,1.842321573,210,42,827,827,61929,62138,75,12.4092
project_myoV-MINI,WT 30mM Pi,44184,obs-17,345,48.6,24.17148338,0.483429668,hm-model/cp,36,2,2,150,64762,65004,TRUE,TRUE,TRUE,TRUE,16.44318597,0.070303811,0.106612114,3.548915789,3.593238718,243,48.6,864,865,64762,65004,75,12.983
project_myoV-MINI,WT 30mM Pi,44184,obs-17,660,69.2,25.16143894,0.503228779,hm-model/cp,10,2,4,300,23973,24318,TRUE,TRUE,TRUE,TRUE,17.11662513,0.065829425,0.144370778,1.157841096,0.804646252,346,69.2,320,323,23973,24318,75,4.8594
project_myoV-MINI,WT 30mM Pi,44184,obs-17,90,360.6,25.17082039,0.503416408,hm-model/cp,57,2,21,1575,93311,95113,TRUE,TRUE,TRUE,TRUE,17.12300707,0.017372499,0.122709566,0.359689068,1.070164714,1803,360.6,1247,1267,93311,95113,75,18.6732
project_myoV-MINI,WT 30mM Pi,44184,obs-17,405,70.4,25.42088968,0.508417794,hm-model/cp,21,2,2,150,46464,46815,TRUE,TRUE,TRUE,TRUE,17.29312223,0.107359192,0.121636678,2.149692096,1.399457236,352,70.4,622,623,46464,46815,75,9.3426
project_myoV-MINI,WT 30mM Pi,44184,obs-17,405,407.2,25.66635084,0.513327017,hm-model/cp,5,2,26,1950,9570,11605,TRUE,TRUE,TRUE,TRUE,17.46010261,0.069571201,0.085454317,2.805492726,8.20507936,2036,407.2,128,153,9570,11605,75,2.135
project_myoV-MINI,WT 30mM Pi,44184,obs-17,525,169.4,26.16787043,0.523357409,hm-model/cp,3,2,10,750,6130,6976,TRUE,TRUE,TRUE,TRUE,17.8012724,0.058748964,0.119811374,1.398976865,5.9513497,847,169.4,83,92,6130,6976,75,1.2878
project_myoV-MINI,WT 30mM Pi,44184,obs-17,345,58.8,26.25633146,0.525126629,hm-model/cp,27,2,3,225,54055,54348,TRUE,TRUE,TRUE,TRUE,17.86144997,0.067992763,0.137195651,1.882183104,0.765593409,294,58.8,722,724,54055,54348,75,10.8306
project_myoV-MINI,WT 30mM Pi,44184,obs-17,270,151.2,27.32539316,0.546507863,hm-model/cp,46,2,11,825,80395,81150,TRUE,TRUE,TRUE,TRUE,18.58870283,0.065410993,0.214668753,1.216227837,1.455371018,756,151.2,1071,1081,80395,81150,75,16.2204
project_myoV-MINI,WT 30mM Pi,44184,obs-17,255,176.6,27.42403694,0.548480739,hm-model/cp,15,2,10,750,34176,35058,TRUE,TRUE,TRUE,TRUE,18.65580744,0.107111899,0.108675743,1.516037321,5.455670388,883,176.6,457,466,34176,35058,75,6.9218
project_myoV-MINI,WT 30mM Pi,44184,obs-17,345,87,28.52504017,0.570500803,hm-model/cp,44,2,3,225,78161,78595,TRUE,TRUE,TRUE,TRUE,19.40478923,0.064393368,0.076142771,2.366181389,1.956904518,435,87,1045,1047,78161,78595,75,15.6614
project_myoV-MINI,WT 30mM Pi,44184,obs-17,450,168.6,28.69736245,0.573947249,hm-model/cp,37,2,10,750,67130,67972,TRUE,TRUE,TRUE,TRUE,19.52201527,0.078019204,0.17303836,2.997067214,4.823630559,843,168.6,896,905,67130,67972,75,13.5702
project_myoV-MINI,WT 30mM Pi,44184,obs-17,150,169.6,29.40617521,0.588123504,hm-model/cp,51,2,10,750,85659,86506,TRUE,TRUE,TRUE,TRUE,20.00420082,0.067603733,0.182113896,3.29044054,1.772092445,848,169.6,1143,1152,85659,86506,75,17.1706
project_myoV-MINI,WT 30mM Pi,44184,obs-17,180,72,30.17428698,0.60348574,hm-model/cp,23,2,3,225,48207,48566,TRUE,TRUE,TRUE,TRUE,20.52672584,0.071422022,0.09681482,1.156382027,2.48234374,360,72,644,646,48207,48566,75,9.6748
project_myoV-MINI,WT 30mM Pi,44184,obs-17,675,119.2,30.2417769,0.604835538,hm-model/cp,9,2,6,450,20111,20706,TRUE,TRUE,TRUE,TRUE,20.57263735,0.080734816,0.120310844,2.796990802,1.91546952,596,119.2,270,275,20111,20706,75,4.0306
project_myoV-MINI,WT 30mM Pi,44184,obs-17,150,226,30.62791373,0.612558275,hm-model/cp,31,2,13,975,58144,59273,TRUE,TRUE,TRUE,TRUE,20.83531546,0.097458533,0.094303175,0.393955036,1.6171785,1130,226,777,789,58144,59273,75,11.8218
project_myoV-MINI,WT 30mM Pi,44184,obs-17,45,51,30.95562701,0.61911254,hm-model/cp,48,2,2,150,83305,83559,TRUE,TRUE,TRUE,TRUE,21.05824967,0.060981039,0.154082631,1.972565123,1.709757134,255,51,1112,1113,83305,83559,75,16.695
project_myoV-MINI,WT 30mM Pi,44184,obs-17,405,123.8,31.65967747,0.633193549,hm-model/cp,18,2,7,525,39874,40492,TRUE,TRUE,TRUE,TRUE,21.53719556,0.061657552,0.13524097,1.298902009,5.347668585,619,123.8,533,539,39874,40492,75,7.9972
project_myoV-MINI,WT 30mM Pi,44184,obs-17,180,97.4,32.42532286,0.648506457,hm-model/cp,17,2,5,375,37483,37969,TRUE,TRUE,TRUE,TRUE,22.05804276,0.060095389,0.069832472,1.340040983,1.016044108,487,97.4,501,505,37483,37969,75,7.5056
project_myoV-MINI,WT 30mM Pi,44184,obs-17,480,30.8,33.21158756,0.664231751,hm-model/cp,58,2,2,150,97456,97609,TRUE,TRUE,TRUE,TRUE,22.59291671,0.050826376,0.178189091,3.938964516,0.874481312,154,30.8,1300,1301,97456,97609,75,19.5198
project_myoV-MINI,WT 30mM Pi,44184,obs-19,30,90.8,10.247958,0.20495916,hm-model/cp,65,2,4,300,182553,183006,TRUE,TRUE,TRUE,TRUE,6.9714,0.245146636,0.180783231,0.152404562,4.46038062,454,90.8,2436,2439,182553,183006,75,36.5804
project_myoV-MINI,WT 30mM Pi,44184,obs-19,30,199,10.354239,0.20708478,hm-model/cp,12,2,11,825,28422,29416,TRUE,TRUE,TRUE,TRUE,7.0437,0.185149265,0.202241244,0.40726322,2.775351819,995,199,381,391,28422,29416,75,5.7088
project_myoV-MINI,WT 30mM Pi,44184,obs-19,75,169.2,11.4251928,0.228503856,hm-model/cp,98,2,9,675,277548,278393,TRUE,TRUE,TRUE,TRUE,7.77224,0.054682639,0.174331487,3.120314352,2.259804269,846,169.2,3702,3710,277548,278393,75,55.6426
project_myoV-MINI,WT 30mM Pi,44184,obs-19,75,235,11.8657224,0.237314448,hm-model/cp,37,2,14,1050,88361,89535,TRUE,TRUE,TRUE,TRUE,8.07192,0.080313561,0.163089835,0.636229313,6.871290492,1175,235,1180,1193,88361,89535,75,17.6838
project_myoV-MINI,WT 30mM Pi,44184,obs-19,30,85.2,13.801683,0.27603366,hm-model/cp,35,2,3,225,83988,84413,TRUE,TRUE,TRUE,TRUE,9.3889,0.272388534,0.140891848,0.177500136,10.53867736,426,85.2,1122,1124,83988,84413,75,16.8532
project_myoV-MINI,WT 30mM Pi,44184,obs-19,495,154.8,14.74030472,0.294806094,hm-model/cp,63,2,8,600,181331,182104,TRUE,TRUE,TRUE,TRUE,10.02741818,0.059772464,0.157598229,2.018968808,0.429587714,774,154.8,2419,2426,181331,182104,75,36.3906
project_myoV-MINI,WT 30mM Pi,44184,obs-19,60,73.6,14.9321865,0.29864373,hm-model/cp,3,2,3,225,3760,4127,TRUE,TRUE,TRUE,TRUE,10.15795,0.061117863,0.159268877,2.190318225,6.706459926,368,73.6,52,54,3760,4127,75,0.7858
project_myoV-MINI,WT 30mM Pi,44184,obs-19,345,98,16.50619539,0.330123908,hm-model/cp,43,2,5,375,105504,105993,TRUE,TRUE,TRUE,TRUE,11.22870435,0.06677343,0.149565443,2.47619379,1.042932968,490,98,1408,1412,105504,105993,75,21.1296
project_myoV-MINI,WT 30mM Pi,44184,obs-19,345,38.4,16.72796087,0.334559217,hm-model/cp,25,2,2,150,63909,64100,TRUE,TRUE,TRUE,TRUE,11.37956522,0.050257707,0.210128565,3.066821676,4.354080938,192,38.4,853,854,63909,64100,75,12.7866
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1245,162.4,17.23665326,0.344733065,hm-model/cp,55,2,8,600,140950,141761,TRUE,TRUE,TRUE,TRUE,11.72561446,0.068392251,0.158095079,0.476881833,2.914076186,812,162.4,1882,1889,140950,141761,75,28.2974
project_myoV-MINI,WT 30mM Pi,44184,obs-19,75,109,17.48271,0.3496542,hm-model/cp,13,2,5,375,29635,30179,TRUE,TRUE,TRUE,TRUE,11.893,0.055322842,0.165602235,0.888970697,1.00587952,545,109,397,401,29635,30179,75,6.016
project_myoV-MINI,WT 30mM Pi,44184,obs-19,975,104.4,17.60015621,0.352003124,hm-model/cp,31,2,5,375,77902,78423,TRUE,TRUE,TRUE,TRUE,11.97289538,0.063450545,0.188739039,3.147212647,4.609402576,522,104.4,1040,1044,77902,78423,75,15.6472
project_myoV-MINI,WT 30mM Pi,44184,obs-19,240,129,18.8248935,0.37649787,hm-model/cp,83,2,7,525,239403,240047,TRUE,TRUE,TRUE,TRUE,12.80605,0.062535515,0.152468283,3.718871426,5.878530278,645,129,3193,3199,239403,240047,75,47.887
project_myoV-MINI,WT 30mM Pi,44184,obs-19,465,129.8,19.59270058,0.391854012,hm-model/cp,81,2,7,525,233914,234562,TRUE,TRUE,TRUE,TRUE,13.32836774,0.065401597,0.167383535,3.124772585,1.724515212,649,129.8,3120,3126,233914,234562,75,46.8222
project_myoV-MINI,WT 30mM Pi,44184,obs-19,75,74.2,19.5989808,0.391979616,hm-model/cp,11,2,3,225,28106,28476,TRUE,TRUE,TRUE,TRUE,13.33264,0.043468428,0.146540581,3.289671416,3.409619773,371,74.2,376,378,28106,28476,75,5.6594
project_myoV-MINI,WT 30mM Pi,44184,obs-19,435,122.4,19.68639207,0.393727841,hm-model/cp,39,2,6,450,97338,97949,TRUE,TRUE,TRUE,TRUE,13.39210345,0.054784569,0.135317151,3.685871746,0.751669556,612,122.4,1299,1304,97338,97949,75,19.5578
project_myoV-MINI,WT 30mM Pi,44184,obs-19,525,118.4,19.90502641,0.398100528,hm-model/cp,56,2,5,375,144175,144766,TRUE,TRUE,TRUE,TRUE,13.54083429,0.092270736,0.169976845,2.039510356,3.013274008,592,118.4,1925,1929,144175,144766,75,28.939
project_myoV-MINI,WT 30mM Pi,44184,obs-19,945,65.4,20.64408734,0.412881747,hm-model/cp,19,2,3,225,46952,47278,TRUE,TRUE,TRUE,TRUE,14.04359683,0.069157834,0.184220061,3.521957438,2.874657393,327,65.4,627,629,46952,47278,75,9.445
project_myoV-MINI,WT 30mM Pi,44184,obs-19,645,378.6,20.68988079,0.413797616,hm-model/cp,60,2,24,1800,170765,172657,TRUE,TRUE,TRUE,TRUE,14.07474884,0.0688396,0.108400396,1.273106345,1.115491429,1893,378.6,2278,2301,170765,172657,75,34.2654
project_myoV-MINI,WT 30mM Pi,44184,obs-19,495,173.2,20.82404672,0.416480934,hm-model/cp,66,2,10,750,185343,186208,TRUE,TRUE,TRUE,TRUE,14.16601818,0.063280089,0.157655058,2.258059589,2.98187938,866,173.2,2473,2482,185343,186208,75,37.1706
project_myoV-MINI,WT 30mM Pi,44184,obs-19,345,233.4,21.28456461,0.425691292,hm-model/cp,9,2,14,1050,24326,25492,TRUE,TRUE,TRUE,TRUE,14.47929565,0.064121177,0.123644343,1.481783243,1.799795184,1167,233.4,326,339,24326,25492,75,4.9316
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1575,121.4,21.4552268,0.429104536,hm-model/cp,59,2,7,525,167068,167674,TRUE,TRUE,TRUE,TRUE,14.59539238,0.067413923,0.180639709,1.469813975,0.869539016,607,121.4,2228,2234,167068,167674,75,33.4552
project_myoV-MINI,WT 30mM Pi,44184,obs-19,600,97.2,22.0443111,0.440886222,hm-model/cp,15,2,4,300,37825,38310,TRUE,TRUE,TRUE,TRUE,14.99613,0.057572739,0.142397019,3.189563496,3.788174503,486,97.2,506,509,37825,38310,75,7.6244
project_myoV-MINI,WT 30mM Pi,44184,obs-19,870,111.4,22.20313851,0.44406277,hm-model/cp,14,2,6,450,34398,34954,TRUE,TRUE,TRUE,TRUE,15.10417586,0.078997121,0.160962557,1.91851133,2.514340228,557,111.4,460,465,34398,34954,75,6.9204
project_myoV-MINI,WT 30mM Pi,44184,obs-19,225,138,22.5142064,0.450284128,hm-model/cp,67,2,8,600,187286,187975,TRUE,TRUE,TRUE,TRUE,15.31578667,0.084552157,0.197706878,3.179510468,2.097560162,690,138,2498,2505,187286,187975,75,37.5614
project_myoV-MINI,WT 30mM Pi,44184,obs-19,390,371.6,22.81406077,0.456281215,hm-model/cp,26,2,23,1725,65977,67834,TRUE,TRUE,TRUE,TRUE,15.51976923,0.054886888,0.156201811,1.426826568,1.845085305,1858,371.6,881,903,65977,67834,75,13.3608
project_myoV-MINI,WT 30mM Pi,44184,obs-19,75,285.6,22.9462884,0.458925768,hm-model/cp,18,2,18,1350,40851,42278,TRUE,TRUE,TRUE,TRUE,15.60972,0.083753418,0.137416812,2.404460232,0.54062582,1428,285.6,546,563,40851,42278,75,8.1754
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1320,140,23.58458311,0.471691662,hm-model/cp,52,2,5,375,124699,125398,TRUE,TRUE,TRUE,TRUE,16.04393409,0.050752209,0.164459115,1.763416256,2.424706089,700,140,1665,1669,124699,125398,75,25.0596
project_myoV-MINI,WT 30mM Pi,44184,obs-19,465,215.8,23.69164858,0.473832972,hm-model/cp,48,2,12,900,113281,114359,TRUE,TRUE,TRUE,TRUE,16.11676774,0.05269084,0.15771181,2.575623776,2.226937068,1079,215.8,1512,1523,113281,114359,75,22.8168
project_myoV-MINI,WT 30mM Pi,44184,obs-19,435,229.6,23.73548173,0.474709635,hm-model/cp,7,2,14,1050,19422,20569,TRUE,TRUE,TRUE,TRUE,16.14658621,0.070884868,0.182806494,10.92955975,5.732866619,1148,229.6,260,273,19422,20569,75,4.0048
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1050,117,23.7725586,0.475451172,hm-model/cp,38,2,6,450,94694,95278,TRUE,TRUE,TRUE,TRUE,16.17180857,0.050933291,0.148870348,2.333959044,4.056924896,585,117,1264,1269,94694,95278,75,19.0296
project_myoV-MINI,WT 30mM Pi,44184,obs-19,60,295.8,24.328059,0.48656118,hm-model/cp,106,2,17,1275,295822,297300,TRUE,TRUE,TRUE,TRUE,16.5497,0.135042934,0.14808303,0.268985053,4.015941081,1479,295.8,3947,3963,295822,297300,75,59.2806
project_myoV-MINI,WT 30mM Pi,44184,obs-19,30,115.2,24.66954,0.4933908,hm-model/cp,50,2,6,450,116024,116599,TRUE,TRUE,TRUE,TRUE,16.782,0.063709857,0.192421882,2.246543534,2.286989258,576,115.2,1548,1553,116024,116599,75,23.3152
project_myoV-MINI,WT 30mM Pi,44184,obs-19,270,98.6,24.75899767,0.495179953,hm-model/cp,51,2,5,375,117816,118308,TRUE,TRUE,TRUE,TRUE,16.84285556,0.053789939,0.177386988,1.151024045,3.636602688,493,98.6,1572,1576,117816,118308,75,23.6104
project_myoV-MINI,WT 30mM Pi,44184,obs-19,345,577.6,24.79548704,0.495909741,hm-model/cp,57,2,35,2625,146361,149248,TRUE,TRUE,TRUE,TRUE,16.86767826,0.048898596,0.107120708,1.754733821,1.660816215,2888,577.6,1953,1987,146361,149248,75,29.3364
project_myoV-MINI,WT 30mM Pi,44184,obs-19,30,90.8,24.926349,0.49852698,hm-model/cp,64,2,5,375,182105,182558,TRUE,TRUE,TRUE,TRUE,16.9567,0.068388899,0.159057188,2.43430451,6.771100754,454,90.8,2429,2433,182105,182558,75,36.4908
project_myoV-MINI,WT 30mM Pi,44184,obs-19,255,125.8,25.14395223,0.502879045,hm-model/cp,40,2,7,525,99056,99684,TRUE,TRUE,TRUE,TRUE,17.10472941,0.054617397,0.14687068,3.296482761,0.506680442,629,125.8,1322,1328,99056,99684,75,19.8544
project_myoV-MINI,WT 30mM Pi,44184,obs-19,660,117.6,25.27770572,0.505554114,hm-model/cp,82,2,6,450,237695,238282,TRUE,TRUE,TRUE,TRUE,17.19571818,0.07099169,0.152703688,2.235671724,5.167926247,588,117.6,3171,3176,237695,238282,75,47.636
project_myoV-MINI,WT 30mM Pi,44184,obs-19,630,167.6,25.56184399,0.51123688,hm-model/cp,36,2,8,600,87343,88180,TRUE,TRUE,TRUE,TRUE,17.38900952,0.059896404,0.133219836,0.556469264,2.639847384,838,167.6,1167,1174,87343,88180,75,17.636
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1545,311,25.60787383,0.512157477,hm-model/cp,5,2,16,1200,13068,14622,TRUE,TRUE,TRUE,TRUE,17.42032233,0.041922464,0.142831213,0.483932556,0.563254771,1555,311,177,192,13068,14622,75,2.8054
project_myoV-MINI,WT 30mM Pi,44184,obs-19,60,317.4,26.1610755,0.52322151,hm-model/cp,93,2,18,1350,262736,264322,TRUE,TRUE,TRUE,TRUE,17.79665,0.066553786,0.192024336,2.233081558,4.1602374,1587,317.4,3506,3523,262736,264322,75,52.8448
project_myoV-MINI,WT 30mM Pi,44184,obs-19,285,56.4,26.54035485,0.530807097,hm-model/cp,49,2,3,225,115658,115939,TRUE,TRUE,TRUE,TRUE,18.05466316,0.064815768,0.221481437,2.362057764,1.677894606,282,56.4,1543,1545,115658,115939,75,23.1774
project_myoV-MINI,WT 30mM Pi,44184,obs-19,480,127.8,26.79130125,0.535826025,hm-model/cp,42,2,6,450,103289,103927,TRUE,TRUE,TRUE,TRUE,18.225375,0.063836651,0.143482336,1.82775906,4.607571592,639,127.8,1379,1384,103289,103927,75,20.7434
project_myoV-MINI,WT 30mM Pi,44184,obs-19,105,141,27.131454,0.54262908,hm-model/cp,28,2,8,600,69263,69967,TRUE,TRUE,TRUE,TRUE,18.45677143,0.047072796,0.196627991,3.006729522,2.391883671,705,141,925,932,69263,69967,75,13.8872
project_myoV-MINI,WT 30mM Pi,44184,obs-19,150,54,27.2315148,0.544630296,hm-model/cp,16,2,1,75,38867,39136,TRUE,TRUE,TRUE,TRUE,18.52484,0.062446691,0.170385492,0.611604118,1.872596457,270,54,520,520,38867,39136,75,7.8082
project_myoV-MINI,WT 30mM Pi,44184,obs-19,315,280.4,27.283382,0.54566764,hm-model/cp,6,2,17,1275,15930,17331,TRUE,TRUE,TRUE,TRUE,18.56012381,0.06705008,0.160994794,1.850769478,1.532368575,1402,280.4,214,230,15930,17331,75,3.3572
project_myoV-MINI,WT 30mM Pi,44184,obs-19,255,93.6,27.522222,0.55044444,hm-model/cp,73,2,4,300,212265,212732,TRUE,TRUE,TRUE,TRUE,18.7226,0.049617095,0.196472353,5.251008356,2.703718875,468,93.6,2832,2835,212265,212732,75,42.5388
project_myoV-MINI,WT 30mM Pi,44184,obs-19,90,44,27.932352,0.55864704,hm-model/cp,29,2,1,75,70337,70556,TRUE,TRUE,TRUE,TRUE,19.0016,0.070215695,0.182637778,2.560699876,11.9372821,220,44,939,939,70337,70556,75,14.1088
project_myoV-MINI,WT 30mM Pi,44184,obs-19,285,179.4,28.12032631,0.562406526,hm-model/cp,61,2,10,750,173937,174833,TRUE,TRUE,TRUE,TRUE,19.12947368,0.056419746,0.156174704,1.340361273,2.301918176,897,179.4,2321,2330,173937,174833,75,34.8416
project_myoV-MINI,WT 30mM Pi,44184,obs-19,1200,194,28.6769805,0.57353961,hm-model/cp,69,2,12,900,199212,200181,TRUE,TRUE,TRUE,TRUE,19.50815,0.048663204,0.156493444,1.23739134,1.781608446,970,194,2657,2668,199212,200181,75,39.8576
project_myoV-MINI,WT 30mM Pi,44184,obs-19,825,75.4,28.84595968,0.576919194,hm-model/cp,75,2,3,225,219430,219806,TRUE,TRUE,TRUE,TRUE,19.62310182,0.068587397,0.176743565,2.88464107,3.141269067,377,75.4,2927,2929,219430,219806,75,43.9564
project_myoV-MINI,WT 30mM Pi,44184,obs-19,195,120.8,29.360898,0.58721796,hm-model/cp,41,2,5,375,100467,101070,TRUE,TRUE,TRUE,TRUE,19.9734,0.051553835,0.118338182,2.281804646,4.519691076,604,120.8,1342,1346,100467,101070,75,20.1786
project_myoV-MINI,WT 30mM Pi,44184,obs-19,120,109.2,29.3815515,0.58763103,hm-model/cp,27,2,6,450,68311,68856,TRUE,TRUE,TRUE,TRUE,19.98745,0.07616936,0.165559348,1.973535636,3.434018111,546,109.2,912,917,68311,68856,75,13.714
